Id,IdEjemplar,SiglasColeccion,NombreColeccion,NumeroDeCatalogo,Fuente,AnioColecta,NumeroDeColecta,Taxa,Raza,Estado,Municipio,Localidad,AltitudProfundidad,Longitud,Latitud
1222,9693,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10213-JSG-RMM-LCL-495,FY001,2003,"JSG, RMM, LCL 495",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,IXCATEOPAN DE CUAUHTEMOC,Ixcateopan,1890,-99.78333333,18.5
1223,9694,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10214-JSG-RMM-LCL-503,FY001,2003,"JSG, RMM, LCL 503",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Plan de los Timbres,1215,-99.21666667,18.25
1224,9695,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10215-JSG-RMM-LCL-504,FY001,2003,"JSG, RMM, LCL 504",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,San Miguel Palmas,1173,-99.2,18.25
1225,9696,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10216-JSG-RMM-LCL-505,FY001,2003,"JSG, RMM, LCL 505",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Llano de Villegas,1160,-99.2,18.25
1226,9697,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10217-JSG-RMM-LCL-509,FY001,2003,"JSG, RMM, LCL 509",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,HUITZUCO DE LOS FIGUEROA,Paso Morelos,1092,-99.2,18.21666667
1227,9698,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10218-JSG-RMM-LCL-513,FY001,2003,"JSG, RMM, LCL 513",Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,GENERAL CANUTO A. NERI,Acapetlahuaya-Km 1 El Crustel-Teloloapan,985,-100.1333333,18.36666667
1228,9699,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10219-JSG-RMM-LCL-515,FY001,2003,"JSG, RMM, LCL 515",Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPETARO,"La Cadena, Km 93 Huetamo-Villa Madero",759,-101.2,19.05
1229,9702,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10220-JSG-RMM-LCL-516,FY001,2003,"JSG, RMM, LCL 516",Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPETARO,Puente Petembo,672,-101.1833333,19.05
1230,9703,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10221-JSG-RMM-LCL-522,FY001,2003,"JSG, RMM, LCL 522",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,TEJUPILCO,"Crucero San Juan Tizapán, cerca Las Anonas",808,-100.3333333,18.78333333
1231,9705,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10222-JSG-RMM-LCL-523,FY001,2003,"JSG, RMM, LCL 523",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,TEJUPILCO,Salitre-Monte de Dios,958,-100.2333333,18.83333333
1232,9706,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10223-JSG-RMM-LCL-525,FY001,2003,"JSG, RMM, LCL 525",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,TEJUPILCO,Km 112 Toluca-Altamirano,1355,-100.2,18.88333333
1233,9707,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10224-JSG-RMM-LCL-526,FY001,2003,"JSG, RMM, LCL 526",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,TEJUPILCO,Km 119 Toluca-Altamirano,1015,-100.2333333,18.85
1234,9709,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10225-JSG-RMM-LCL-527,FY001,2003,"JSG, RMM, LCL 527",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,AMATEPEC,Km 132 Toluca-Altamirano,849,-100.2833333,18.8
1235,9711,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10226-JSG-RMM-LCL-528,FY001,2003,"JSG, RMM, LCL 528",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,AMATEPEC,Km 8 sur de Palmar Chico,849,-100.35,18.63333333
1236,9713,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10227-JSG-RMM-LCL-532,FY001,2003,"JSG, RMM, LCL 532",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,TEJUPILCO,"Km 22 Zacazonapan-Luvianos, El Puente",1085,-100.2833333,19.03333333
1237,9714,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10228-JSG-RMM-LCL-533,FY001,2003,"JSG, RMM, LCL 533",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,ZACAZONAPAN,Km 2 Zacazonapan-Otzoloapan,1468,-100.25,19.06666667
1238,9715,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10229-JSG-RMM-LCL-534,FY001,2003,"JSG, RMM, LCL 534",Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,OTZOLOAPAN,Km 8 Zuluapan-Tingambato,1178,-100.35,19.13333333
1239,9716,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10230-JSG-RMM-LCL-536,FY001,2003,"JSG, RMM, LCL 536",Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,HIDALGO,Km 3 Cd. Hidalgo-Morelia,2102,-100.6166667,19.68333333
1240,9717,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10231-JSG-RMM-LCL-538,FY001,2003,"JSG, RMM, LCL 538",Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Km 33.5 Temascal-Huetamo,1100,-100.9166667,19.46666667
1241,9718,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10232-JSG-RMM-LCL-539,FY001,2003,"JSG, RMM, LCL 539",Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Queretanillo,1342,-100.9166667,19.55
1242,9720,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10233-JSG-RMM-LCL-546,FY001,2003,"JSG, RMM, LCL 546",Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,VILLA PURIFICACION,Los Cimientos,552,-104.8166667,19.7
1243,9721,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10234-JSG-RMM-LCL-547,FY001,2003,"JSG, RMM, LCL 547",Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,VILLA PURIFICACION,"El Tepopote, Huista-La Cofradía",683,-104.85,19.75
1244,9722,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10235-JSG-RMM-LCL-548,FY001,2003,"JSG, RMM, LCL 548",Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,VILLA PURIFICACION,"La Cofradía, 2 Km al este",635,-104.8333333,19.76666667
1245,9723,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10236-JSG-RMM-LCL-550,FY001,2003,"JSG, RMM, LCL 550",Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Km 14 El Grullo-Ejutla,1325,-104.1666667,19.88333333
1246,9725,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10237-JSG-RMM-LCL-552,FY001,2003,"JSG, RMM, LCL 552",Zea diploperennis,ND,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Corralitos,1854,-104.3,19.6
10024,9566,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10124-Taba-93,FY001,1993,Taba 93,Zea mays subsp. mexicana raza Chalco,Chalco,MÉXICO,MEXICALTZINGO,Mexicaltzingo,2600,-99.58333333,19.21666667
14317,9332,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9994-C-2-78,FY001,1978,C-2-78,Zea mays subsp. mexicana raza Chalco,Chalco,MÉXICO,TLALMANALCO,Tlalmanalco,2400,-98.8,19.2
14318,9333,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9995-C-3-78,FY001,1978,C-3-78,Zea mays subsp. mexicana raza Chalco,Chalco,MÉXICO,AMECAMECA,2 Km norte Amecameca,2390,-98.76666667,19.13333333
14319,9335,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9996-C-4-78,FY001,1978,C-4-78,Zea mays subsp. mexicana raza Chalco,Chalco,MÉXICO,AMECAMECA,San Pedro Nexapa,2505,-98.75,19.08333333
14320,9337,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9997-C-5-78,FY001,1978,C-5-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,CHILPANCINGO DE LOS BRAVO,"Palo Blanco, El Guamuchil",1260,-99.46666667,17.4
14321,9338,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9998-C-6-78,FY001,1978,C-6-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,CHILPANCINGO DE LOS BRAVO,"Mazatlán, Ahuehuetzingo",1180,-99.43333333,17.41666667
14322,9339,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9999-C-7-78,FY001,1978,C-7-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,MOCHITLAN,El Rincón,820,-99.5,17.28333333
14323,9340,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10000-C-8-78,FY001,1978,C-8-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,IXCATEOPAN DE CUAUHTEMOC,"Ixcateopan, La Tranca",1920,-99.8,18.5
14324,9341,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10001-C-9-78,FY001,1978,C-9-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,IXCATEOPAN DE CUAUHTEMOC,Ahuacatitlan,1640,-99.8,18.33333333
14325,9342,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10002-C-10-78,FY001,1978,C-10-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,TELOLOAPAN,"Alcholoa, Km 11 Teloloapan-Arcelia",1450,-99.9,18.4
14326,9343,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10003-C-11-78,FY001,1978,C-11-78,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,GENERAL CANUTO A. NERI,"Acapetlahuaya-Km 38 Teloloapan-Arcelia, casi El Texcal",1200,-100.0666667,18.38333333
14327,9344,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10004-C-12-78,FY001,1978,C-12-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,AMATEPEC,Palmar Chico,940,-100.4,18.68333333
14328,9345,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10005-C-13-78,FY001,1978,C-13-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,AMATEPEC,El Aguacate,1100,-100.3166667,18.7
14329,9346,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10006-C-14-78,FY001,1978,C-14-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MÉXICO,ZACAZONAPAN,Km 9 Zacazonapan-Luvianos,1200,-100.3166667,18.98333333
14330,9347,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10007-C-15-78,FY001,1978,C-15-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,"Queretanillo, Km 51 Temascal-Huet.",1310,-100.9166667,19.5
14331,9348,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10008-C-16-78,FY001,1978,C-16-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,"Chinapa, Km 51 Temascal-Huetamo",930,-100.9,19.38333333
14332,9349,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10009-C-17-78,FY001,1978,C-17-78,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,HUETAMO,Eréndira,710,-100.9,18.83333333
14333,9353,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10010-C-18-78,FY001,1978,C-18-78,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,COPANDARO,Copándaro,1800,-101.2166667,19.88333333
14334,9354,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10011-C-19-78,FY001,1978,C-19-78,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,GUANAJUATO,URIANGATO,Uriangato,1785,-101.1666667,20.15
14335,9356,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10012-K-1-78,FY001,1978,K-1-78,Zea mays subsp. mexicana raza Nobogame,Nobogame,CHIHUAHUA,GUADALUPE Y CALVO,"Nabogame, arroyo Tarahumares",1850,-106.9333333,26.21666667
14336,9510,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10014-K-3-78,FY001,1978,K-3-78,Zea perennis,ND,JALISCO,ZAPOTLAN EL GRANDE,Ciudad Guzmán,1650,-103.5833333,19.66666667
14337,9511,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10013-K-2-78,FY001,1978,K-2-78,Zea diploperennis,ND,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,San Miguel Cuzalapa,2250,-104.2166667,19.53333333
14590,9329,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,9993-C-1-78,FY001,1978,C-1-78,Zea mays subsp. mexicana raza Chalco,Chalco,MÉXICO,CHALCO,Km 6 Chalco-Amecameca,2200,-98.85,19.25
14665,9512,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10015-U de G,FY001,1982,ND,Zea diploperennis,ND,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,Las Joyas,1800,-104.2833333,19.58333333
14666,9518,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10105-MAS-11,FY001,1986,MAS 11,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,CASIMIRO CASTILLO,La Huertita,1000,-104.3833333,19.56666667
14667,9519,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10106-MAS-12,FY001,1986,MAS 12,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,CASIMIRO CASTILLO,Piedra Gorda,1000,-104.3833333,19.56666667
14668,9521,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10107-MAS-13,FY001,1986,MAS 13,Zea diploperennis,ND,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,La Ventana,2250,-104.2166667,19.53333333
14669,9523,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10108-MAS-14,FY001,1987,MAS 14,Zea mays subsp. parviglumis raza Balsas,Balsas,COLIMA,MINATITLAN,San Antonio,850,-104.0166667,19.43333333
14670,9525,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10109-MAS-15,FY001,1987,MAS 15,Zea mays subsp. parviglumis raza Balsas,Balsas,COLIMA,MINATITLAN,El Sauz,1100,-104.0333333,19.45
14671,9526,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10110-MAS-18,FY001,1988,MAS 18,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,JIMENEZ,Villa Jiménez,1900,-101.7333333,19.91666667
14672,9528,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10111-MAS-20,FY001,1989,MAS 20,Zea mays subsp. parviglumis raza Balsas,Balsas,GUERRERO,MOCHITLAN,El Salado,1150,-99.4,17.4
14673,9565,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10123-Acosta-93,FY001,1993,Acosta 93,Zea mays subsp. mexicana raza Chalco,Chalco,PUEBLA,CHALCHICOMULA DE SESMA,Santa Inés 4 Km noroeste Cd. Serdán,2600,-97.45,18.91666667
14674,9660,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10190-RMM-2,FY001,2002,RMM 2,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Crucero Ejutla-Unión de Tula-El Grullo,1334,-104.1666667,19.88333333
14675,9661,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10191-RMM-3,FY001,2002,RMM 3,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,San Lorenzo,984,-103.9833333,19.93333333
14676,9662,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10192-RMM-4,FY001,2002,RMM 4,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Los Naranjos,1003,-104.1,19.9
14677,9663,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10193-RMM-6,FY001,2002,RMM 6,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,El Estanco,945,-104.05,19.93333333
14678,9664,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10194-RMM-7,FY001,2002,RMM 7,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,TOLIMAN,El Rodeo,1364,-104.05,19.53333333
14679,9727,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10238-RMM-9,FY001,2003,RMM 9,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,JUCHITLAN,El Coyotomate,1288,-104.05,19.96666667
14680,9728,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10239-RMM-10,FY001,2003,RMM 10,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,Crucero Ejutla-Unión de Tula-El Grullo,1311,-104.1666667,19.88333333
14681,9729,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10240-RMM-11,FY001,2003,RMM 11,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,TOLIMAN,La Lima,1450,-104.05,19.51666667
14682,9730,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10241-RMM-13,FY001,2003,RMM 13,Zea mays subsp. parviglumis raza Balsas,Balsas,JALISCO,EJUTLA,San Lorenzo,982,-104.15,19.95
14683,9643,URG-BGM,Unidad de Recursos Genéticos-Banco de Germoplasma de Maíz,10178-JSG-RMM-463,FY001,2002,JSG & RMM 463,Zea mays subsp. mexicana raza Mesa Central,Mesa Central,MICHOACÁN DE OCAMPO,SALVADOR ESCALANTE,Opopeo,2225,-101.6,19.41666667
23626,TE07045,MC,Maíces Criollos de Michoacán,MC2007JACVT045,FZ001,2007,T - 045,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,El Limoncito,1107,-100.9211111,19.54166667
23627,TE07046,MC,Maíces Criollos de Michoacán,MC2007JACVT046,FZ001,2007,T - 046,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Paso Ancho,1130,-100.9227778,19.48916667
23628,TE07047,MC,Maíces Criollos de Michoacán,MC2007JACVT047,FZ001,2007,T - 047,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Tzitzio,990,-100.9183333,19.47138889
23629,TE07048,MC,Maíces Criollos de Michoacán,MC2007JACVT048,FZ001,2007,T - 048,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,Las Mojarras,800,-100.7838889,19.22472222
23630,TE07049,MC,Maíces Criollos de Michoacán,MC2007JACVT049,FZ001,2007,T - 049,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Tafetán,959,-100.9036111,19.44916667
23631,TE07050,MC,Maíces Criollos de Michoacán,MC2007JACVT050,FZ001,2007,T - 050,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Punta de la Loma,1465,-101.3408333,19.22555556
23632,TE07051,MC,Maíces Criollos de Michoacán,MC2007JACVT051,FZ001,2007,T - 051,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Punta de la Loma,1465,-101.3408333,19.22555556
23633,TE07052,MC,Maíces Criollos de Michoacán,MC2007JACVT052,FZ001,2007,T - 052,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,La Parotita,1364,-101.3416667,19.19833333
23634,TE07053,MC,Maíces Criollos de Michoacán,MC2007JACVT053,FZ001,2007,T - 053,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPÉTARO,La Angostura,1047,-101.32,19.06916667
23635,TE07054,MC,Maíces Criollos de Michoacán,MC2007JACVT054,FZ001,2007,T - 054,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPÉTARO,Charco Verde,833,-101.2927778,19.07222222
23636,TE07055,MC,Maíces Criollos de Michoacán,MC2007JACVT055,FZ001,2007,T - 055,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPÉTARO,El Palmito,747,-101.2002778,19.06805556
23637,TE07056,MC,Maíces Criollos de Michoacán,MC2007JACVT056,FZ001,2007,T - 056,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,NOCUPÉTARO,Petembo,679,-101.1919444,19.07166667
23638,TE07056 A,MC,Maíces Criollos de Michoacán,MC2007JACVT056 A,FZ001,2007,T - 056 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111
23639,TE07057,MC,Maíces Criollos de Michoacán,MC2007JACVT057,FZ001,2007,T - 057,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TURICATO,Turicato,876,-101.4547222,19.08888889
23640,TE07057 A,MC,Maíces Criollos de Michoacán,MC2007JACVT057 A,FZ001,2007,T - 057 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,CARÁCUARO,Puerto de la Cruz,675,-101.0627778,18.97166667
23641,TE07058,MC,Maíces Criollos de Michoacán,MC2007JACVT058,FZ001,2007,T - 058,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Chupio,1200,-101.4422222,19.15861111
23642,TE07059,MC,Maíces Criollos de Michoacán,MC2007JACVT059,FZ001,2007,T - 059,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,JUÁREZ,Puerto de Laureles,1349,-100.4494444,19.3175
23643,TE07060,MC,Maíces Criollos de Michoacán,MC2007JACVT060,FZ001,2007,T - 060,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,JUÁREZ,Cerro Colorado,1314,-100.4561111,19.31944444
23644,TE07061,MC,Maíces Criollos de Michoacán,MC2007JACVT061,FZ001,2007,T - 061,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,JUÁREZ,Benito Juárez,1349,-100.4494444,19.3175
23645,TE07062,MC,Maíces Criollos de Michoacán,MC2007JACVT062,FZ001,2007,T - 062,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,JUÁREZ,Santa Ana,1348,-100.4336111,19.28972222
23646,TE07063,MC,Maíces Criollos de Michoacán,MC2007JACVT063,FZ001,2007,T - 063,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TUZANTLA,Las Parotas,728,-100.7022222,19.22944444
23647,TE07064,MC,Maíces Criollos de Michoacán,MC2007JACVT064,FZ001,2007,T - 064,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,568,-100.7508333,19.04666667
23648,TE07065,MC,Maíces Criollos de Michoacán,MC2007JACVT065,FZ001,2007,T - 065,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,La Purísima,1277,-101.9008333,19.3075
23649,TE07066,MC,Maíces Criollos de Michoacán,MC2007JACVT066,FZ001,2007,T - 066,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TARETAN,La Purísima,1277,-101.9008333,19.3075
23650,TE07069 A,MC,Maíces Criollos de Michoacán,MC2007JACVT069 A,FZ001,2007,T - 069 A,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TACÁMBARO,Petembo,1048,-101.4891667,19.13305556
23651,TE07070,MC,Maíces Criollos de Michoacán,MC2007JACVT070,FZ001,2007,T - 070,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Tafetán,959,-100.9036111,19.44916667
23652,TE07071,MC,Maíces Criollos de Michoacán,MC2007JACVT071,FZ001,2007,T - 071,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TZITZIO,Los Azares,895,-100.8269444,19.33777778
23653,TE07072,MC,Maíces Criollos de Michoacán,MC2007JACVT072,FZ001,2007,T - 072,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,631,-100.7508333,19.04666667
23654,TE07073,MC,Maíces Criollos de Michoacán,MC2007JACVT073,FZ001,2007,T - 073,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Limón de Papatzindan,631,-100.7508333,19.04666667
23655,TE07074,MC,Maíces Criollos de Michoacán,MC2007JACVT074,FZ001,2007,T - 074,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,El Rodeo,543,-100.7922222,18.88805556
23656,TE07075,MC,Maíces Criollos de Michoacán,MC2007JACVT075,FZ001,2007,T - 075,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,La Ceibita,540,-100.8433333,18.88444444
23657,TE07076,MC,Maíces Criollos de Michoacán,MC2007JACVT076,FZ001,2007,T - 076,Zea mays subsp. parviglumis raza Balsas,Balsas,MICHOACÁN DE OCAMPO,TIQUICHEO DE NICOLÁS ROMERO,La Ceibita,540,-100.8433333,18.88444444
